user_id,age,location,signup_date,total_purchases,total_events,segment
7905,37,North Linda,2025-06-09,3.0,16,0
7906,25,Hernandezstad,2024-04-11,8.0,18,3
7907,59,West Parker,2025-09-05,5.0,22,2
7908,59,Kingtown,2025-02-24,11.0,33,1
7909,38,Castanedaton,2024-07-24,4.0,22,2
7910,45,Garciaside,2024-04-30,3.0,25,2
7911,35,South Kellybury,2025-06-11,3.0,17,0
7912,25,South Michael,2024-04-04,7.0,20,3
7913,55,Luishaven,2024-09-26,5.0,21,2
7914,26,Lake Paulaside,2025-12-16,8.0,23,1
7915,26,North Nicolechester,2026-01-02,1.0,12,0
7916,55,Elaineside,2025-11-28,4.0,15,0
7917,46,North Stephanie,2024-10-30,6.0,23,2
7918,30,North Anthonystad,2025-10-13,8.0,23,1
7919,40,Elizabethburgh,2025-09-12,6.0,31,1
7920,27,Dylanchester,2024-10-19,7.0,18,3
7921,24,Glennton,2025-02-09,1.0,17,0
7922,59,Port Danielle,2025-06-09,9.0,26,1
7923,20,West Jacob,2025-05-01,6.0,16,3
7924,50,New Samuel,2024-04-23,3.0,16,0
7925,18,Gilbertton,2024-10-11,6.0,18,3
7926,40,Lake Richard,2025-03-12,4.0,19,3
7927,37,North Laurahaven,2024-08-17,3.0,17,0
7928,53,Rhodesland,2025-01-03,5.0,19,3
7929,28,Port Laura,2024-08-30,10.0,24,1
7930,27,Lake Brianaton,2024-09-16,2.0,17,0
7931,41,New Steven,2024-07-25,6.0,22,2
7932,37,Port Ryanton,2024-03-11,8.0,20,3
7933,36,Osbornfurt,2025-03-03,5.0,22,2
7934,21,Lake Jesushaven,2025-01-01,7.0,19,3
7935,25,Port Amanda,2025-03-29,4.0,25,2
7936,27,Lake Johnathanfort,2024-04-16,2.0,21,2
7937,57,Lake Thomas,2024-12-30,3.0,18,0
7938,57,Pinedaview,2025-04-27,5.0,19,3
7939,35,Kimberlymouth,2025-09-08,8.0,25,1
7940,57,Sherriville,2026-01-07,3.0,20,2
7941,32,New Arielshire,2024-08-08,10.0,30,1
7942,25,Taylorport,2026-01-17,5.0,15,3
7943,47,East John,2024-07-25,4.0,13,0
7944,26,Lawrencemouth,2025-09-28,8.0,21,1
7945,49,Emilyview,2024-07-28,5.0,33,1
7946,38,West Jasonshire,2024-04-30,6.0,20,3
7947,39,Howardview,2025-05-16,5.0,17,3
7948,28,South Davidchester,2025-01-12,2.0,17,0
7949,50,Mcdanielburgh,2025-06-29,6.0,21,3
7950,36,Seanfort,2024-07-06,5.0,22,2
7951,34,South Daniel,2025-03-27,4.0,21,2
7952,35,Lake Sharon,2025-05-27,6.0,22,2
7953,20,South Charlestown,2025-07-06,4.0,15,0
7954,36,East Justin,2024-06-26,2.0,18,0
7955,46,North Christopher,2024-04-21,3.0,17,0
7956,58,North Erin,2025-09-02,5.0,24,2
7957,48,Lyonsmouth,2025-07-16,4.0,19,3
7958,53,Davidstad,2025-04-21,4.0,20,2
7959,33,East Ronaldfurt,2024-08-10,2.0,12,0
7960,18,Antoniomouth,2024-12-02,2.0,14,0
7961,30,Lake Joseph,2024-11-02,9.0,20,1
7962,45,Delgadomouth,2025-06-14,4.0,19,3
7963,45,West Mariaview,2024-11-13,8.0,28,1
7964,37,South Charlotte,2025-01-06,6.0,21,3
7965,48,Jonesstad,2024-04-07,3.0,17,0
7966,19,Jacobsview,2024-09-16,8.0,22,1
7967,31,Robinsonside,2024-08-19,3.0,20,2
7968,20,Hickshaven,2026-01-05,5.0,18,3
7969,25,Silvaville,2024-04-17,4.0,18,3
7970,37,East Nicole,2026-02-18,2.0,20,0
7971,44,Jeffreytown,2025-03-04,5.0,15,3
7972,38,Hahnside,2025-04-09,6.0,25,2
7973,41,Kaylastad,2025-03-12,3.0,19,0
7974,18,Stewartmouth,2024-07-16,3.0,23,2
7975,18,East Calvin,2024-06-21,7.0,21,3
7976,45,Edwardsville,2025-02-13,9.0,19,1
7977,49,Royburgh,2024-03-26,7.0,28,1
7978,28,West Annastad,2025-05-13,5.0,22,2
7979,35,South Heather,2024-11-21,4.0,15,0
7980,21,Lake Chelseamouth,2025-07-25,6.0,17,3
7981,41,Lake Christina,2025-11-17,7.0,24,1
7982,34,Jonathanstad,2024-06-27,4.0,24,2
7983,33,Lonnietown,2024-08-18,4.0,19,3
7984,45,Charlesmouth,2024-06-20,4.0,15,0
7985,27,Maryport,2025-09-29,4.0,17,0
7986,55,Richardview,2025-06-11,6.0,24,2
7987,20,Floresstad,2024-12-28,4.0,19,3
7988,29,Port Marcus,2024-07-09,5.0,17,3
7989,24,South Joseph,2024-11-25,4.0,24,2
7990,58,Jordanborough,2024-05-05,8.0,22,1
7991,43,Donaldshire,2024-05-07,5.0,19,3
7992,51,Adkinsborough,2026-01-02,1.0,11,0
7993,60,Hilltown,2025-11-22,4.0,19,3
7994,18,North Andrewhaven,2025-10-28,4.0,16,0
7995,25,West Stevenhaven,2025-11-14,3.0,20,2
7996,31,West Elaineburgh,2025-06-10,4.0,18,3
7997,57,West Jameshaven,2025-05-30,6.0,25,2
7998,29,Port Sherry,2025-04-30,6.0,13,3
7999,38,Port Nicholasfurt,2025-08-03,6.0,19,3
8000,33,Holmesberg,2025-01-29,4.0,15,0
8001,55,North Thomasfort,2026-02-07,8.0,28,1
8002,23,Evanstown,2025-05-08,7.0,20,3
8003,25,North Brandy,2025-05-11,5.0,16,3
8004,25,East Gwendolynville,2024-09-14,3.0,18,0
8005,32,West Williamfurt,2025-03-04,9.0,26,1
8006,45,West Samantha,2024-09-21,6.0,24,2
8007,18,Millershire,2025-04-17,7.0,19,3
8008,18,Port Dylanfurt,2024-08-28,5.0,21,2
8009,59,Lake Michelle,2024-05-21,2.0,18,0
8010,27,Masonburgh,2025-03-16,5.0,20,3
8011,31,New Paulfurt,2025-05-22,4.0,17,0
8012,48,South Kayla,2025-02-03,6.0,19,3
8013,42,South Abigailbury,2024-07-26,8.0,25,1
8014,43,Port Scott,2024-03-25,3.0,20,2
8015,52,Ericamouth,2025-05-23,8.0,27,1
8016,58,Castillomouth,2025-02-18,5.0,19,3
8017,33,South Dennisbury,2025-04-08,7.0,22,1
8018,47,Campbellshire,2025-06-17,4.0,18,3
8019,30,North Danielmouth,2026-03-04,3.0,16,0
8020,38,Port Nicholasstad,2024-12-10,2.0,16,0
8021,19,South Juan,2025-10-13,4.0,19,3
8022,52,New Eugene,2026-02-20,6.0,21,3
8023,24,Mitchellfurt,2024-08-07,6.0,19,3
8024,32,East Antonio,2026-01-07,3.0,14,0
8025,38,Allenview,2024-07-06,1.0,14,0
8026,59,Davidview,2025-10-15,5.0,18,3
8027,43,Carrollbury,2024-07-23,3.0,27,2
8028,44,North Christopher,2025-06-03,3.0,20,2
8029,44,North Katie,2025-11-17,5.0,13,0
8030,52,Lake Franciscostad,2024-09-06,8.0,24,1
8031,41,Abigailburgh,2024-11-10,1.0,11,0
8032,25,Lake Maryport,2025-07-30,6.0,22,2
8033,18,Port Paulborough,2025-06-26,5.0,22,2
8034,51,Lake Pamelaview,2024-05-05,8.0,13,3
8035,47,Lake Laurentown,2026-01-08,6.0,19,3
8036,24,Markside,2025-05-23,2.0,22,2
8037,31,Travisstad,2024-05-28,9.0,23,1
8038,41,Kingmouth,2025-11-14,3.0,18,0
8039,32,Matthewville,2024-07-15,5.0,19,3
8040,23,South Melissamouth,2024-06-13,6.0,25,2
8041,55,Thompsonhaven,2024-11-19,6.0,23,2
8042,37,South Christopherport,2024-12-21,3.0,20,2
8043,50,Lake Brendabury,2025-12-20,6.0,17,3
8044,19,Ambermouth,2025-11-01,6.0,25,2
8045,18,Dunnburgh,2025-10-11,6.0,21,3
8046,50,East Molly,2025-10-15,6.0,20,3
8047,55,Suechester,2025-03-27,4.0,20,2
8048,46,West Davidmouth,2026-01-19,6.0,17,3
8049,27,Wallaceborough,2025-05-12,5.0,23,2
8050,32,Fordton,2025-10-20,1.0,11,0
8051,30,Yushire,2025-07-28,5.0,18,3
8052,38,Port Jeremy,2025-05-22,6.0,20,3
8053,31,Goodmanfort,2025-09-16,5.0,16,3
8054,44,Lake Luke,2024-12-13,6.0,17,3
8055,58,Lake Jacquelineburgh,2025-06-24,3.0,13,0
8056,33,Marissamouth,2024-11-08,1.0,13,0
8057,27,Powersshire,2025-07-01,12.0,25,1
8058,29,Pamelabury,2024-09-20,5.0,23,2
8059,46,Davidhaven,2025-01-18,6.0,27,1
8060,56,Stokesmouth,2024-10-18,4.0,15,0
8061,25,East Alexis,2024-10-25,4.0,17,0
8062,21,Lake Heatherport,2024-06-03,7.0,23,1
8063,47,Lake Lindseymouth,2024-04-08,1.0,25,2
8064,24,Gregoryview,2025-03-27,11.0,24,1
8065,38,Jefferyland,2025-03-02,6.0,19,3
8066,22,West Chase,2024-12-21,3.0,13,0
8067,24,Ibarrafurt,2024-07-26,5.0,19,3
8068,30,Lake Leslie,2024-12-23,1.0,11,0
8069,51,Tracyberg,2025-01-28,5.0,22,2
8070,55,Robertberg,2025-10-22,8.0,20,3
8071,38,East Jill,2025-06-05,5.0,25,2
8072,46,Hawkinsfurt,2025-04-27,9.0,25,1
8073,54,Jonesmouth,2025-04-20,6.0,14,3
8074,37,Griffinmouth,2025-09-08,4.0,19,3
8075,41,East Kevin,2025-06-18,2.0,15,0
8076,43,Lake Mary,2024-05-02,6.0,26,1
8077,41,South Benjaminfurt,2025-07-17,4.0,23,2
8078,26,Turnerfort,2025-11-04,5.0,19,3
8079,31,Margaretfort,2024-03-23,8.0,25,1
8080,20,New Vernonchester,2025-02-20,4.0,18,3
8081,41,Morastad,2024-03-10,3.0,19,0
8082,22,Staceyborough,2024-04-20,6.0,24,2
8083,27,New Ana,2024-12-18,3.0,17,0
8084,54,Walkertown,2025-09-24,7.0,20,3
8085,44,South Beth,2025-02-21,6.0,26,1
8086,50,Lisaport,2024-05-27,8.0,17,3
8087,40,Hintonton,2025-04-26,3.0,22,2
8088,60,New Susan,2024-09-30,5.0,24,2
8089,22,Lake Jessica,2025-07-31,4.0,22,2
8090,45,Adrianbury,2024-04-21,3.0,16,0
8091,43,Walkerland,2025-04-23,5.0,17,3
8092,38,East Kimberlyberg,2025-10-04,6.0,28,1
8093,50,East Paulabury,2025-03-01,8.0,19,3
8094,26,Lake Stephenfurt,2025-07-29,9.0,22,1
8095,33,Keithton,2025-10-02,4.0,18,3
8096,29,South Lisa,2025-07-31,2.0,24,2
8097,44,Lake Morgan,2025-04-02,3.0,15,0
8098,32,South Deannaburgh,2025-07-01,4.0,11,0
8099,40,Baileyport,2025-10-22,4.0,24,2
8100,23,North Brian,2025-03-19,6.0,21,3
8101,20,Mooremouth,2025-01-26,4.0,19,3
8102,27,East Gregorystad,2025-10-03,3.0,17,0
8103,44,Langmouth,2025-08-08,7.0,18,3
8104,47,Yolandatown,2024-06-30,7.0,19,3
8105,38,North Taraton,2025-07-13,4.0,18,3
8106,21,Lake Lisa,2025-11-06,3.0,15,0
8107,19,Fryemouth,2024-12-15,7.0,21,3
8108,39,Port Daniel,2025-10-23,3.0,13,0
8109,56,New Lauren,2025-03-22,3.0,18,0
8110,20,Heidichester,2024-05-21,10.0,23,1
8111,24,North Ashley,2024-03-11,1.0,14,0
8112,47,Justinbury,2024-04-09,3.0,21,2
8113,19,Lake Gregory,2024-11-28,5.0,26,2
8114,47,Petershire,2025-04-04,10.0,26,1
8115,28,Gallegosport,2025-11-22,5.0,16,3
8116,39,Port Vanessabury,2024-12-17,4.0,18,3
8117,35,Johnland,2024-07-16,8.0,19,3
8118,57,Cassieberg,2024-03-23,3.0,21,2
8119,22,New Erikmouth,2025-03-05,1.0,20,0
8120,60,Pottston,2024-12-18,4.0,22,2
8121,42,Mooreton,2024-08-01,6.0,23,2
8122,45,New Dean,2024-07-03,2.0,22,2
8123,37,Bennettshire,2024-08-14,5.0,20,3
8124,33,Grantfort,2024-06-28,7.0,21,3
8125,45,Lake Kelly,2024-04-02,3.0,18,0
8126,43,Andreaville,2026-03-01,3.0,27,2
8127,57,Port Lisa,2026-01-15,5.0,19,3
8128,29,Lindaburgh,2024-05-27,11.0,28,1
8129,47,Matthewhaven,2024-10-20,5.0,19,3
8130,44,East Chelsealand,2024-12-24,4.0,23,2
8131,45,West Jasonberg,2024-04-26,3.0,20,2
8132,37,Lake Catherineborough,2025-08-16,3.0,12,0
8133,55,Jordanstad,2025-09-05,5.0,25,2
8134,22,Samanthabury,2024-04-11,7.0,25,1
8135,56,Fletchermouth,2025-08-23,5.0,29,2
8136,41,Danielburgh,2025-02-19,3.0,21,2
8137,31,New Billy,2025-04-08,7.0,19,3
8138,36,Boltonhaven,2025-10-05,8.0,19,3
8139,30,Port Denisefort,2025-01-30,9.0,28,1
8140,42,Rogerston,2025-05-16,3.0,17,0
8141,40,Rivasshire,2025-11-25,5.0,26,2
8142,39,South Davidville,2024-04-09,4.0,19,3
8143,25,West Robin,2024-07-01,4.0,14,0
8144,40,Moyerville,2025-08-09,3.0,18,0
8145,55,Russellborough,2025-09-11,6.0,26,1
8146,40,Middletonview,2025-08-19,7.0,18,3
8147,45,South Melissastad,2024-07-16,3.0,19,0
8148,53,East Alexandra,2024-10-26,6.0,20,3
8149,23,Lake Daniel,2025-07-09,3.0,27,2
8150,25,Gordonhaven,2025-09-11,2.0,18,0
8151,53,New Jeanne,2024-04-30,5.0,22,2
8152,19,Yangstad,2026-01-31,6.0,22,2
8153,44,Amyborough,2025-09-01,3.0,13,0
8154,35,West Dave,2025-08-02,7.0,21,3
8155,60,Patriciahaven,2024-12-15,8.0,24,1
8156,18,Katherineland,2025-05-29,11.0,20,1
8157,21,Stevensstad,2024-03-31,4.0,20,2
8158,51,West Rachel,2024-07-06,6.0,21,3
8159,34,North Carmen,2025-10-13,4.0,14,0
8160,28,Lake Sarahside,2025-09-17,8.0,17,3
8161,22,Deannastad,2025-10-17,9.0,24,1
8162,50,West Curtisland,2024-11-28,2.0,19,0
8163,25,North Paul,2025-07-04,3.0,15,0
8164,53,Potterland,2024-12-13,9.0,24,1
8165,22,Harrisport,2026-02-14,4.0,17,0
8166,21,Port Laurafurt,2025-04-08,4.0,23,2
8167,40,East Marymouth,2025-03-03,8.0,21,1
8168,47,Ochoaberg,2025-07-20,4.0,14,0
8169,26,Campbellville,2024-05-08,5.0,20,3
8170,56,East Erica,2025-09-14,8.0,24,1
8171,40,East Nathaniel,2024-04-27,1.0,13,0
8172,41,Michaelfort,2024-05-23,3.0,10,0
8173,32,West Shane,2024-12-10,7.0,32,1
8174,53,Sextonland,2025-06-08,6.0,19,3
8175,56,Bankschester,2025-11-30,5.0,17,3
8176,45,Jenniferchester,2024-07-18,5.0,17,3
8177,35,Williamsshire,2025-10-12,4.0,18,3
8178,37,East Jaredmouth,2025-02-15,7.0,21,3
8179,29,West Ashley,2025-11-10,10.0,27,1
8180,43,Port Catherineborough,2025-10-05,4.0,20,2
8181,51,New Coryville,2025-03-10,6.0,24,2
8182,45,Barnesmouth,2025-04-07,7.0,24,1
8183,50,Yolandaport,2024-12-22,6.0,22,2
8184,47,Cathystad,2025-11-25,9.0,34,1
8185,34,West Amanda,2025-03-26,4.0,17,0
8186,23,Mannchester,2026-02-02,2.0,17,0
8187,54,North April,2026-03-06,9.0,26,1
8188,47,Samuelport,2025-11-04,6.0,16,3
8189,31,South Roberttown,2024-06-29,6.0,25,2
8190,30,North Nicole,2025-01-15,3.0,13,0
8191,22,Staffordton,2024-12-25,5.0,18,3
8192,30,Gabrielberg,2024-06-03,5.0,27,2
8193,46,Cameronhaven,2026-02-05,6.0,21,3
8194,36,West Lindsey,2025-09-22,2.0,14,0
8195,49,North Pamelamouth,2025-12-16,4.0,18,3
8196,50,Quinnstad,2024-03-17,4.0,19,3
8197,58,Lake Danaborough,2025-01-05,5.0,20,3
8198,60,New Jerryside,2025-05-31,4.0,18,3
8199,24,East Bethany,2024-06-19,6.0,27,1
8200,39,Simpsontown,2025-03-03,1.0,6,0
8201,45,Sanchezland,2025-01-24,4.0,15,0
8202,43,North Tinastad,2024-12-02,7.0,23,1
8203,54,Kimberlytown,2024-12-29,5.0,19,3
8204,28,Ginashire,2025-07-18,5.0,17,3
8205,60,Lake Daniel,2024-10-24,8.0,29,1
8206,49,Torresburgh,2025-02-17,4.0,19,3
8207,26,Rebeccatown,2024-07-09,12.0,30,1
8208,26,Austinberg,2026-01-11,8.0,25,1
8209,22,Port Brittanyton,2025-08-25,4.0,17,0
8210,18,New Donnaborough,2024-06-02,5.0,16,3
8211,20,Rodriguezland,2024-09-29,6.0,24,2
8212,57,Davidfurt,2025-02-08,6.0,19,3
8213,51,South Nicoleborough,2025-06-25,8.0,20,3
8214,59,East Markborough,2025-03-12,3.0,20,2
8215,41,Torrestown,2026-01-07,5.0,25,2
8216,37,Mackhaven,2024-09-24,8.0,29,1
8217,29,Swansonport,2025-08-02,8.0,25,1
8218,51,Martinbury,2025-03-13,3.0,16,0
8219,28,Lake Lisaberg,2025-06-11,8.0,22,1
8220,37,Bradleyview,2025-04-20,6.0,27,1
8221,35,Erictown,2026-02-27,4.0,22,2
8222,42,South Sandra,2024-08-25,10.0,22,1
8223,40,Port Charleston,2025-10-19,2.0,16,0
8224,27,East Zachary,2025-03-15,4.0,22,2
8225,55,Hollandmouth,2026-01-11,7.0,18,3
8226,20,North Samuelberg,2024-03-09,4.0,17,0
8227,22,New Heatherborough,2025-03-19,5.0,23,2
8228,37,Calebbury,2025-06-02,6.0,21,3
8229,60,Port Kendra,2024-08-27,3.0,18,0
8230,31,Christopherland,2024-05-31,1.0,15,0
8231,59,Pamelabury,2026-02-18,2.0,20,0
8232,27,Port Terri,2024-08-16,7.0,18,3
8233,45,North Claudia,2024-08-10,10.0,21,1
8234,30,Amandaport,2025-01-09,6.0,19,3
8235,34,Powellport,2025-12-20,5.0,25,2
8236,34,Nathanborough,2024-03-21,3.0,16,0
8237,33,Lake Bernard,2025-12-17,2.0,17,0
8238,20,South Johnny,2026-02-12,9.0,26,1
8239,41,Randytown,2025-07-23,3.0,17,0
8240,39,Jamesbury,2024-04-27,5.0,17,3
8241,30,New Elizabethborough,2025-01-18,6.0,26,1
8242,33,Coxville,2025-02-02,5.0,17,3
8243,44,East Kelli,2025-07-04,9.0,24,1
8244,35,Rossland,2024-04-11,6.0,17,3
8245,38,Nicoleport,2024-12-11,5.0,14,3
8246,32,Mollyside,2025-04-04,2.0,22,2
8247,51,New Kristenchester,2024-10-15,1.0,18,0
8248,27,West Heather,2024-06-09,7.0,23,1
8249,45,Lake Charlenemouth,2024-03-14,7.0,26,1
8250,54,New Anna,2026-01-19,4.0,27,2
8251,36,Timothystad,2024-10-25,0.0,15,0
8252,60,Nicoleberg,2026-02-08,6.0,16,3
8253,43,Jonesview,2024-11-09,4.0,17,0
8254,53,Nashland,2024-08-19,3.0,30,2
8255,41,Douglasfort,2024-12-25,7.0,27,1
8256,29,Adamstown,2024-08-24,4.0,21,2
8257,55,Greenbury,2024-07-31,5.0,20,3
8258,44,East Gregoryville,2024-09-06,7.0,22,1
8259,38,Port Michaelstad,2025-03-09,5.0,18,3
8260,27,Navarrostad,2024-07-04,4.0,19,3
8261,18,Lake Patrick,2025-08-26,1.0,12,0
8262,27,Gibbsmouth,2025-12-12,7.0,28,1
8263,19,Eddiemouth,2024-10-20,4.0,16,0
8264,22,Anthonyfort,2025-08-16,7.0,24,1
8265,20,East Jasmine,2024-06-17,2.0,17,0
8266,32,Lake Laura,2025-12-21,4.0,12,0
8267,31,Jacobville,2025-07-29,3.0,14,0
8268,56,North Jamesberg,2025-12-06,4.0,18,3
8269,23,Lake Shannonfurt,2025-04-02,5.0,24,2
8270,42,South Kevin,2025-10-14,4.0,22,2
8271,54,Loganhaven,2025-08-13,1.0,21,0
8272,18,North Lisa,2026-01-13,8.0,33,1
8273,49,West Stephaniebury,2025-01-23,9.0,29,1
8274,57,East Adamside,2024-11-11,3.0,18,0
8275,28,Smithchester,2024-03-13,8.0,21,1
8276,32,Richardport,2025-02-19,3.0,21,2
8277,39,Jessicastad,2025-09-10,5.0,26,2
8278,39,Jacquelineshire,2025-07-07,6.0,25,2
8279,22,Spencerland,2025-02-08,6.0,21,3
8280,21,Campbellhaven,2024-10-06,6.0,22,2
8281,49,Johnsonport,2025-02-18,7.0,20,3
8282,41,Teresafort,2025-09-29,5.0,13,0
8283,24,Vazquezborough,2026-02-02,7.0,19,3
8284,55,Khanburgh,2025-01-19,5.0,20,3
8285,20,East Sonia,2025-11-27,6.0,13,3
8286,46,Williamport,2026-02-10,5.0,18,3
8287,23,Edwardsburgh,2026-01-22,4.0,21,2
8288,34,Valdezshire,2024-04-11,2.0,17,0
8289,36,South John,2025-06-20,7.0,18,3
8290,55,Archermouth,2025-07-23,5.0,24,2
8291,39,Albertmouth,2024-10-13,8.0,29,1
8292,46,Zacharybury,2026-02-28,6.0,22,2
8293,49,Nicholaston,2025-05-29,3.0,22,2
8294,57,Robertsontown,2025-10-07,5.0,19,3
8295,47,Port Craigview,2025-01-24,5.0,22,2
8296,35,Jeanettemouth,2025-01-08,6.0,21,3
8297,44,East Heather,2024-08-10,4.0,15,0
8298,38,West Clinton,2024-10-12,5.0,21,2
8299,50,Port Victoria,2025-10-14,4.0,15,0
8300,39,Mariafort,2025-03-16,2.0,23,2
8301,30,New George,2024-12-15,3.0,28,2
8302,19,South Sherrychester,2025-01-08,4.0,27,2
8303,41,Nicholasburgh,2025-02-19,1.0,24,2
8304,52,Ericshire,2026-01-25,3.0,14,0
8305,41,South Michael,2024-09-29,10.0,19,1
8306,25,Katrinaville,2025-03-23,5.0,17,3
8307,51,Port Thomasstad,2025-07-26,2.0,20,0
8308,24,Jessicachester,2024-07-17,8.0,21,1
8309,25,Jasonchester,2025-10-08,5.0,14,3
8310,26,East Kathleen,2026-01-03,4.0,13,0
8311,28,New Joseph,2026-01-11,4.0,23,2
8312,53,North Gordon,2024-10-22,6.0,15,3
8313,49,Brianhaven,2025-11-13,3.0,13,0
8314,20,East David,2025-08-11,8.0,29,1
8315,32,Ninafurt,2024-09-17,7.0,22,1
8316,28,East Stephanie,2025-02-07,5.0,21,2
8317,22,New Jackland,2025-03-19,5.0,14,3
8318,21,Lake Karen,2025-12-02,3.0,12,0
8319,21,West Andrewstad,2024-12-04,8.0,20,3
8320,38,Patelmouth,2026-02-19,5.0,17,3
8321,20,Lake Reginaldburgh,2025-01-17,8.0,19,3
8322,51,Briannafort,2024-09-24,5.0,20,3
8323,38,Bradleystad,2024-07-11,9.0,22,1
8324,28,Stephanieville,2025-12-18,2.0,28,2
8325,26,Scottside,2024-05-30,8.0,28,1
8326,59,South Johnton,2025-03-15,7.0,24,1
8327,47,South Geraldburgh,2025-10-07,3.0,18,0
8328,26,Lake Emily,2025-07-24,3.0,18,0
8329,20,South Mark,2026-02-16,6.0,26,1
8330,51,Scotttown,2026-01-11,4.0,24,2
8331,42,New Robert,2024-11-21,7.0,17,3
8332,38,Townsendview,2024-03-22,11.0,25,1
8333,30,Laurentown,2024-11-30,5.0,20,3
8334,58,New Nathan,2025-02-18,3.0,15,0
8335,28,Meganborough,2025-04-24,2.0,21,2
8336,36,Mckayland,2025-10-03,4.0,15,0
8337,39,Schroederview,2025-01-17,5.0,25,2
8338,60,West Sherry,2025-10-01,8.0,19,3
8339,41,South Amandamouth,2025-03-15,4.0,15,0
8340,21,New Terrence,2025-05-16,3.0,12,0
8341,23,New Gregorymouth,2024-04-30,6.0,21,3
8342,23,Sharonmouth,2025-01-03,5.0,19,3
8343,26,West Kathryn,2024-06-04,6.0,14,3
8344,47,North Cassandra,2024-03-18,2.0,19,0
8345,44,Port Nathanmouth,2025-01-28,5.0,23,2
8346,52,Charlesburgh,2024-10-31,3.0,14,0
8347,31,South Erin,2025-05-20,2.0,18,0
8348,18,Williamburgh,2025-02-14,3.0,16,0
8349,32,Garzastad,2025-07-20,4.0,24,2
8350,20,Ramosburgh,2024-09-14,3.0,19,0
8351,25,Lake Sabrinaville,2025-11-21,3.0,15,0
8352,46,South Miranda,2025-05-01,6.0,17,3
8353,42,Mosesmouth,2025-10-24,6.0,19,3
8354,57,New Terri,2024-07-17,4.0,19,3
8355,51,Lake Kimberly,2025-10-12,8.0,37,1
8356,43,Port Joy,2025-04-12,8.0,26,1
8357,54,South Stacy,2025-02-25,2.0,17,0
8358,19,North Sarahstad,2025-01-30,2.0,10,0
8359,58,Johnfurt,2024-08-08,5.0,23,2
8360,59,East Thomasfort,2025-04-30,6.0,29,1
8361,53,Lake Carriefurt,2025-02-20,1.0,19,0
8362,42,Brownburgh,2026-03-05,6.0,26,1
8363,25,Timothyburgh,2025-02-09,5.0,20,3
8364,26,North Joshua,2025-04-12,5.0,24,2
8365,26,Klineshire,2024-06-12,4.0,20,2
8366,59,North Michele,2024-08-25,8.0,26,1
8367,22,Phillipberg,2025-11-05,2.0,17,0
8368,40,South Jason,2024-06-18,6.0,28,1
8369,46,Jacksonstad,2024-11-20,9.0,27,1
8370,22,Teresabury,2025-06-17,6.0,21,3
8371,21,Ashleyside,2025-10-20,4.0,22,2
8372,51,North Kristina,2024-11-11,5.0,22,2
8373,45,North Robert,2025-09-18,3.0,8,0
8374,25,Everettville,2024-03-20,2.0,17,0
8375,52,West Ashley,2024-12-08,5.0,21,2
8376,48,New Dianaview,2026-02-14,10.0,31,1
8377,30,West Brandonfurt,2025-03-31,5.0,15,3
8378,28,Churchchester,2026-02-20,3.0,18,0
8379,19,West Elizabeth,2024-05-14,6.0,18,3
8380,20,Joneshaven,2025-02-14,6.0,24,2
8381,38,Flowersstad,2024-09-19,7.0,22,1
8382,37,New Ryanville,2025-12-02,2.0,13,0
8383,43,New Timothyfort,2024-09-11,7.0,28,1
8384,25,New Shawnamouth,2024-06-19,4.0,12,0
8385,20,Garretthaven,2025-01-03,3.0,19,0
8386,29,Reginaldbury,2025-02-17,3.0,25,2
8387,47,North Maria,2024-12-08,3.0,16,0
8388,43,Allenburgh,2024-04-04,6.0,25,2
8389,45,Port Ashley,2024-08-08,5.0,22,2
8390,55,New Deniseborough,2025-12-27,7.0,18,3
8391,37,Lake Adamfort,2024-03-29,10.0,32,1
8392,43,Lake Zachary,2025-04-30,8.0,30,1
8393,56,Brandonmouth,2026-01-07,8.0,26,1
8394,24,Port Erica,2025-02-15,7.0,25,1
8395,60,Port Travisfurt,2024-10-08,10.0,23,1
8396,18,Morganmouth,2024-04-01,6.0,25,2
8397,54,West Gregorychester,2024-09-23,7.0,21,3
8398,40,Patelton,2024-12-07,3.0,24,2
8399,50,South Omar,2025-04-28,4.0,20,2
8400,58,North Travis,2024-03-29,3.0,22,2
8401,45,East Lisaton,2026-02-07,4.0,22,2
8402,54,Nicholasstad,2024-08-04,3.0,18,0
8403,30,West Timothy,2024-03-31,9.0,23,1
8404,44,West Sean,2024-04-07,4.0,20,2
8405,28,Christinefurt,2024-06-16,5.0,16,3
8406,33,North Kenneth,2025-09-03,8.0,18,3
8407,26,Haroldberg,2025-01-25,5.0,18,3
8408,53,Juliaberg,2025-07-17,7.0,21,3
8409,40,Higginschester,2024-10-15,8.0,14,3
8410,54,Lake Nancy,2024-12-06,4.0,18,3
8411,51,Mathewsmouth,2025-08-21,5.0,19,3
8412,51,South Chelseamouth,2024-10-02,3.0,16,0
8413,50,Debraborough,2025-02-13,8.0,24,1
8414,46,New Angela,2024-07-10,5.0,22,2
8415,26,South Daniel,2024-04-08,4.0,20,2
8416,20,Kirbyfurt,2024-10-01,8.0,24,1
8417,35,Heidiview,2024-04-15,6.0,18,3
8418,24,North Dennis,2024-06-10,6.0,15,3
8419,22,South Amandaburgh,2025-08-07,1.0,8,0
8420,52,Gregoryville,2024-04-27,4.0,25,2
8421,20,New Lisa,2024-05-19,3.0,22,2
8422,48,East Denise,2025-08-03,7.0,24,1
